target,prediction,source length,target length,prediction length,correct,Preserves Tree Structure,Preserves Significant Clauses,Negates Main Verb,Negates Target Verb,Parseable
because ginny must create the cookie sirius should not jump since draco must prepare the croissants which neville may sprinkle,because ginny must create the cookie sirius should not jump since draco must prepare the croissants which neville may sprinkle,19,20,20,1,1,1,1,1,1
because she must hide many doughnuts that ginny should sprinkle lily should not assemble the croissant that petunia must prepare,because she must hide many doughnuts that ginny should sprinkle lily should not assemble the croissant that petunia must prepare,19,20,20,1,1,1,1,1,1
because james can create the baklava that ginny must make a wizard should not prepare the croissant,because james can create the baklava that ginny must make a wizard should not prepare the croissant,16,17,17,1,1,1,1,1,1
since a student may create the strudel which draco may assemble albus must not sprinkle the souffles,since a student may create the strudel which draco may not albus albus must sprinkle the souffles,16,17,17,0,N/A,N/A,N/A,0,0
because ron must gobble the doughnuts which draco should hide the student must not create a chocolate,because ron must gobble the doughnuts which draco should hide the student must not create a chocolate,16,17,17,1,1,1,1,1,1
since harry may hide the croissant which draco can assemble a student may not sprinkle the chocolates,since harry may hide the croissant which draco can assemble a student may not sprinkle the chocolates,16,17,17,1,1,1,1,1,1
since albus should sprinkle many souffles fred can not sprinkle the doughnut that the wizard can gobble,since albus should sprinkle many souffles fred can not sprinkle the doughnut that the wizard can gobble,16,17,17,1,1,1,1,1,1
since hagrid can create the souffles she must not chew the eclaires,since hagrid can create the souffles she must not chew the eclaires,11,12,12,1,1,1,1,1,1
because the student may party the witch must not prepare the strudels,because the student may party the witch must not prepare the strudels,11,12,12,1,1,1,1,1,1
because he must assemble a souffle neville may not eat a cookie,because he must assemble a souffle neville may not eat a cookie,11,12,12,1,1,1,1,1,1
since petunia may create the cakes sirius may not prepare the cookies,since petunia may create the cakes sirius may not prepare the cookies,11,12,12,1,1,1,1,1,1
since vernon can hide the strudel she should not chew many baklava,since vernon can hide the strudel she should not chew many baklava,11,12,12,1,1,1,1,1,1
because fred may make a cookie albus should not eat the cakes,because fred may make a cookie albus should not eat the cakes,11,12,12,1,1,1,1,1,1
since a wizard may hiccup a professor can not assemble the souffles,since a wizard may hiccup a professor can not assemble the souffles,11,12,12,1,1,1,1,1,1
since dobby may make the souffle hagrid should not prepare many pancakes,since dobby may make the souffle hagrid should not prepare many pancakes,11,12,12,1,1,1,1,1,1
because dobby can eat a cake fred can not gobble the souffles,because dobby can eat a cake fred can not gobble the souffles,11,12,12,1,1,1,1,1,1
because draco must make many pancakes lupin can not prepare the pancakes,because draco must make many pancakes lupin can not prepare the pancakes,11,12,12,1,1,1,1,1,1
since dobby may hiccup she should not arrange the baklava because he may assemble the souffle,since dobby may hiccup she should not arrange the baklava because he may assemble the souffle,15,16,16,1,1,1,1,1,1
since the student should wiggle a wizard should not prepare a souffle that mcgonagall may sprinkle,since the student should wiggle a wizard should not prepare a souffle that mcgonagall may sprinkle,15,16,16,1,1,1,1,1,1
because vernon must hide the croissants harry must not chew the doughnut that sirius must make,because vernon must hide the croissants harry must not chew the doughnut that sirius must make,15,16,16,1,1,1,1,1,1
because hagrid should sprinkle the strudel neville can not make the pancake that dobby may hide,because hagrid should sprinkle the strudel neville can not make the pancake that dobby may hide,15,16,16,1,1,1,1,1,1
since mcgonagall may eat the pancakes he should not hide the cake that draco can prepare,since mcgonagall may eat the pancakes he should not hide the cake that draco can prepare,15,16,16,1,1,1,1,1,1
because snape must hide the souffles hermione may not make the doughnut since ginny should arrange the pancakes,because snape must hide the souffles hermione may not make the doughnut since ginny should arrange the pancakes,17,18,18,1,1,1,1,1,1
since the wizard must sprinkle the strudels which hagrid must create a student should not make the strudels,since the wizard must sprinkle the strudels which hagrid must create a student should not make the strudels,17,18,18,1,1,1,1,1,1
because hermione should arrange a pancake dobby can not create the croissant because hermione should sprinkle the doughnuts,because hermione should arrange a pancake dobby can not create the croissant because hermione should sprinkle the doughnuts,17,18,18,1,1,1,1,1,1
because the witch must create the baklava george should not create the strudel that a student should gobble,because the witch must create the baklava george should not create the strudel that a student should gobble,17,18,18,1,1,1,1,1,1
because lily should prepare the pancakes that a wizard may create the wizard should not hide a souffle,because lily should prepare the pancakes that a wizard may create the wizard should not hide a souffle,17,18,18,1,1,1,1,1,1
because a professor must chew the cookie that hermione can eat sirius may not arrange a strudel which lily can eat,because a professor must chew the cookie that hermione can eat sirius may not arrange a strudel which lily can eat,20,21,21,1,1,1,1,1,1
since the witch may assemble the baklava which dobby should gobble james can not chew a cookie that vernon must make,since the witch may assemble the baklava which dobby should gobble james james can not chew a that vernon must make,20,21,21,0,N/A,N/A,N/A,1,0
because she should chew the pancakes that she may prepare a professor should not arrange the baklava that sirius should chew,because she should chew the pancakes that she may prepare a professor should arrange the baklava that sirius should chew,20,21,20,0,0,0,0,0,1
since dobby should chew many doughnuts ron must not party because the professor must make many cakes that petunia must assemble,since dobby should chew many doughnuts ron must not party because the professor must make many cakes that petunia must assemble,20,21,21,1,1,1,1,1,1
because james must eat the baklava that the student should gobble he must not chew the strudels that ron can chew,because james must eat the baklava that the student should gobble he must not chew the strudels that ron can chew,20,21,21,1,1,1,1,1,1
because she must arrange the doughnuts which she can sprinkle sirius should not arrange the cake because neville should party,because she must arrange the doughnuts which she can sprinkle sirius should not arrange the cake because neville should party,19,20,20,1,1,1,1,1,1
because fred must hide the doughnut that vernon may prepare mcgonagall must not make a pancake that snape may eat,because fred must hide the doughnut that vernon may prepare mcgonagall must not make a pancake that snape may eat,19,20,20,1,1,1,1,1,1
since voldemort must assemble the strudels that lupin should sprinkle voldemort must not arrange the chocolates which george can create,since voldemort must assemble the strudels that lupin should sprinkle voldemort must not arrange the chocolates which george can create,19,20,20,1,1,1,1,1,1
since hagrid must create a pancake which sirius may create george can not hide many croissants which sirius can gobble,since hagrid must create a pancake which sirius may create the can not hide many croissants which sirius can gobble,19,20,20,0,N/A,N/A,N/A,1,0
because he can giggle lupin may not assemble the cakes since lupin should gobble a baklava that albus may sprinkle,because he can giggle lupin may not assemble the cakes since lupin should gobble a baklava that albus may sprinkle,19,20,20,1,1,1,1,1,1
since the wizard should arrange the eclaire that lily may hide the wizard may not sprinkle the strudel,since the wizard should arrange the eclaire that lily may hide the wizard may not sprinkle the strudel,17,18,18,1,1,1,1,1,1
since the professor may sprinkle the cake vernon may not hide the chocolate which fred must eat,since the professor may sprinkle the cake vernon may not hide the chocolate which fred must eat,16,17,17,1,1,1,1,1,1
since the student can jump the student must not arrange the souffles which a wizard may sprinkle,since the student can jump the student must not arrange the souffles which a wizard may sprinkle,16,17,17,1,1,1,1,1,1
because ginny may assemble the strudels harry should not make a doughnut that the witch may gobble,because ginny may assemble the strudels harry should not make a doughnut that the witch may gobble,16,17,17,1,1,1,1,1,1
because the professor can prepare many strudels fred can not arrange the strudels which petunia must create,because the professor can prepare many strudels not fred can arrange the strudels which petunia must create,16,17,17,0,N/A,N/A,N/A,0,0
since ginny can arrange the baklava petunia should not create the cookies,since ginny can arrange the baklava petunia should not create the cookies,11,12,12,1,1,1,1,1,1
since dobby can create a chocolate hermione can not gobble a croissant,since dobby can create a chocolate hermione can not gobble a croissant,11,12,12,1,1,1,1,1,1
because dobby should eat a croissant albus may not make the doughnuts,because dobby should eat a croissant albus may not make the doughnuts,11,12,12,1,1,1,1,1,1
since vernon should assemble the doughnuts dobby may not create the cookies,since vernon should assemble the doughnuts dobby may not create the cookies,11,12,12,1,1,1,1,1,1
because hagrid can gobble the cookie ron should not assemble the souffle,because hagrid can gobble the cookie ron should not assemble the souffle,11,12,12,1,1,1,1,1,1
because lupin should prepare a doughnut that the wizard can gobble sirius can not make the chocolate that draco may assemble,because lupin should prepare a doughnut that the wizard can gobble sirius can not make the chocolate that draco may assemble,20,21,21,1,1,1,1,1,1
since the professor should create a cookie that sirius can sprinkle lily must not hide a croissant that dobby should eat,since the professor should create a cookie that sirius can sprinkle lily must not hide a croissant that dobby should eat,20,21,21,1,1,1,1,1,1
because the professor can gobble the souffles that snape may arrange fred may not prepare the souffle that snape can gobble,because the professor can gobble the souffles that snape may arrange fred may not prepare the souffle that snape can gobble,20,21,21,1,1,1,1,1,1
because ginny can chew a eclaire that draco can make the wizard may not hide the cookie that hagrid must make,because ginny can chew a eclaire that draco can make the wizard may not hide the cookie that hagrid must make,20,21,21,1,1,1,1,1,1
since ginny must assemble the pancakes that she can arrange snape may not gobble the doughnuts which the witch must create,since ginny must assemble the pancakes that she can arrange snape may not gobble the doughnuts which the witch must create,20,21,21,1,1,1,1,1,1
because james must assemble the chocolates which dobby should gobble dobby may not eat a doughnut,because james must assemble the chocolates which dobby should gobble dobby may not eat a doughnut,15,16,16,1,1,1,1,1,1
because fred should gobble a croissant petunia should not eat the souffle which hermione may make,because fred should gobble a croissant petunia should not eat the souffle which hermione may make,15,16,16,1,1,1,1,1,1
since he may sprinkle the souffles that petunia should make dobby can not gobble a chocolate,since he may sprinkle the souffles that petunia should make dobby can not gobble a chocolate,15,16,16,1,1,1,1,1,1
since vernon should chew a strudel because lupin may jump albus may not create the doughnuts,since vernon should chew a strudel because lupin may jump albus may create the doughnuts,15,16,15,0,0,0,0,0,1
because james may make the souffles which ginny should assemble neville may not hide the croissants,because james may make the souffles which ginny should assemble neville may not hide the croissants,15,16,16,1,1,1,1,1,1
since the professor can assemble the baklava which james may prepare she should not eat a chocolate,since the professor can assemble the baklava which james may not she should eat a chocolate,16,17,16,0,N/A,N/A,N/A,0,0
since albus may create the pancakes that the professor must create albus can not prepare the cookie,since albus may create the pancakes that the professor must create albus can not prepare the cookie,16,17,17,1,1,1,1,1,1
because sirius may make the strudels because a wizard should create a baklava neville must not hiccup,because sirius may make the strudels because a wizard should create a baklava neville must hiccup,16,17,16,0,0,0,0,0,1
since sirius may create many cookies because snape should hide a baklava a professor should not jump,since sirius may create many cookies because snape should hide a baklava because a professor should jump,16,17,17,0,0,0,0,0,1
because neville can eat the souffle which he may create the professor can not sprinkle the souffle,because neville can eat the souffle which he may create the professor can not sprinkle the souffle,16,17,17,1,1,1,1,1,1
because the wizard should create the baklava albus should not sprinkle many strudels,because the wizard should create the baklava albus should not sprinkle many strudels,12,13,13,1,1,1,1,1,1
because a witch can assemble the eclaires albus should not gobble the cookies,because a witch can assemble the eclaires albus should not gobble the cookies,12,13,13,1,1,1,1,1,1
because james may eat a baklava the student must not arrange a chocolate,because james may eat a baklava the student must not arrange a chocolate,12,13,13,1,1,1,1,1,1
since a student can sprinkle the cookie snape may not gobble the souffles,since a student can sprinkle the cookie snape may not gobble the souffles,12,13,13,1,1,1,1,1,1
since ron can jump because mcgonagall may walk the student can not party,since ron can jump because mcgonagall may walk the the student can party,12,13,13,0,N/A,N/A,N/A,0,0
because a student may walk james should not hide the cookie that the witch can hide,because a student may walk james should not hide the cookie that the witch can hide,15,16,16,1,1,1,1,1,1
since lily can arrange many cookies which hagrid should arrange he must not chew a strudel,since lily can arrange many cookies which hagrid should arrange many he must not chew a,15,16,16,0,N/A,N/A,N/A,1,0
because fred may chew the baklava that she can prepare lupin should not arrange a baklava,because fred may chew the baklava that she can prepare lupin should not arrange a baklava,15,16,16,1,1,1,1,1,1
since neville may sprinkle the cookie which she should create she must not prepare the baklava,since neville may sprinkle the cookie which she should create she must prepare the baklava,15,16,15,0,0,0,0,0,1
because harry can assemble the cakes he must not prepare many baklava that james can assemble,because harry can assemble the cakes he must not prepare many baklava that james can assemble,15,16,16,1,1,1,1,1,1
since the student should gobble a chocolate that the student should make she must not chew many strudels,since the student should gobble a chocolate that the student should make she must not chew many strudels,17,18,18,1,1,1,1,1,1
because dobby must gobble the doughnut the wizard must not prepare the baklava which a professor must arrange,because dobby must gobble the doughnut the wizard must not prepare the baklava which a professor must arrange,17,18,18,1,1,1,1,1,1
since albus may swim since the professor can hide a chocolate the professor must not gobble the pancakes,since albus may swim since the professor can not hide a chocolate the professor must gobble the pancakes,17,18,18,0,0,0,0,0,1
since the student can make a baklava mcgonagall should not create a doughnut that the professor should hide,since the student can make a baklava mcgonagall should not create a doughnut that the professor should hide,17,18,18,1,1,1,1,1,1
since neville should assemble the baklava which snape can prepare since draco may party he must not laugh,since neville should assemble the baklava which snape can prepare since draco may party he must laugh,17,18,17,0,0,0,0,0,1
since fred must sprinkle the cookies that fred should assemble she should not gobble a doughnut,since fred must sprinkle the cookies that fred should assemble she should not gobble a doughnut,15,16,16,1,1,1,1,1,1
since dobby should laugh because ron can eat the doughnuts he should not chew many baklava,since dobby should laugh because ron can eat the doughnuts he should not chew many baklava,15,16,16,1,1,1,1,1,1
since dobby may gobble a cookie that hermione can assemble james can not hide many chocolates,since dobby may gobble a cookie that hermione can assemble james can not hide many chocolates,15,16,16,1,1,1,1,1,1
since hermione must eat the eclaire which petunia can sprinkle ron should not prepare the croissants,since hermione must eat the eclaire which petunia can sprinkle ron should not prepare the croissants,15,16,16,1,1,1,1,1,1
because albus should arrange a doughnut vernon should not eat a pancake that ron can create,because albus should arrange a doughnut vernon should not eat a pancake that ron can create,15,16,16,1,1,1,1,1,1
since albus must hide a cake james should not sprinkle the eclaire,since albus must hide a cake james should not sprinkle the eclaire,11,12,12,1,1,1,1,1,1
because james should assemble the eclaires sirius can not gobble the strudel,because james should assemble the eclaires sirius can not gobble the strudel,11,12,12,1,1,1,1,1,1
because petunia must hide the strudels fred should not hide a cookie,because petunia must hide the strudels fred should not hide a cookie,11,12,12,1,1,1,1,1,1
because she can make a doughnut james should not assemble the baklava,because she can make a doughnut james should not assemble the baklava,11,12,12,1,1,1,1,1,1
because hermione should arrange a cookie petunia should not create many strudels,because hermione should arrange a cookie petunia should not create many strudels,11,12,12,1,1,1,1,1,1
since hagrid must create many croissants a professor must not assemble the baklava that a professor can gobble,since hagrid must create many croissants a professor must not assemble the baklava that a professor can gobble,17,18,18,1,1,1,1,1,1
since a student can eat the eclaires which the wizard must assemble harry should not hide the strudels,since a student can eat the eclaires which the wizard must assemble harry should not hide the strudels,17,18,18,1,1,1,1,1,1
because harry can gobble a eclaire lupin should not hide the eclaires since george can assemble many chocolates,because harry can gobble a eclaire lupin should not hide the eclaires since george can assemble many chocolates,17,18,18,1,1,1,1,1,1
because a professor should eat the strudels which harry should make the student should not sprinkle many cakes,because a professor should eat the strudels which harry should make the student should not sprinkle many cakes,17,18,18,1,1,1,1,1,1
because the witch should sprinkle the chocolates albus should not assemble many cookies because a wizard should jump,because the witch should sprinkle the chocolates albus should not assemble many cookies because a wizard should jump,17,18,18,1,1,1,1,1,1
because sirius should laugh george can not create the cookie,because sirius should laugh george can not create the cookie,9,10,10,1,1,1,1,1,1
since vernon may walk hermione must not make many cookies,since vernon may walk hermione must not make many cookies,9,10,10,1,1,1,1,1,1
since snape should create the eclaire harry should not walk,since snape should create the eclaire harry should not walk,9,10,10,1,1,1,1,1,1
since draco should hiccup he can not chew the souffles,since draco should hiccup he can not chew the souffles,9,10,10,1,1,1,1,1,1
because the witch must run lupin may not walk,because the witch must run lupin may not walk,8,9,9,1,1,1,1,1,1
because a student must create the baklava that the wizard may make voldemort must not sprinkle the baklava,because a student must create the baklava that the wizard may make the voldemort must sprinkle the baklava,17,18,18,0,N/A,N/A,N/A,0,0
because mcgonagall should sprinkle the doughnut harry must not make many souffles since vernon may chew a chocolate,because mcgonagall should sprinkle the doughnut harry must not make many souffles since vernon may chew a chocolate,17,18,18,1,1,1,1,1,1
since the student should create many pancakes which he must chew a wizard should not sprinkle the croissant,since the student should create many pancakes which he must chew a wizard should not sprinkle the croissant,17,18,18,1,1,1,1,1,1
since a student must hide a souffle that the wizard must assemble she should not arrange a eclaire,since a student must hide a souffle that the wizard must assemble she should not arrange a eclaire,17,18,18,1,1,1,1,1,1
since hermione should chew the croissants lily must not make the cookie since lupin can prepare the souffle,since hermione should chew the croissants lily must not make the cookie since lupin can prepare the souffle,17,18,18,1,1,1,1,1,1
because albus may sprinkle the croissants that the witch must make harry must not eat the cookies,because albus may sprinkle the croissants that the witch must make harry must not eat the cookies,16,17,17,1,1,1,1,1,1
since a professor must giggle the professor may not run since a wizard may eat the doughnuts,since a professor must giggle the professor may not run since a wizard may eat the doughnuts,16,17,17,1,1,1,1,1,1
since ron should assemble the cake a wizard must not prepare the eclaires since she can giggle,since ron should assemble the cake a wizard must not prepare the eclaires since she can giggle,16,17,17,1,1,1,1,1,1
since neville must prepare a strudel the student may not hide a pancake that lily should chew,since neville must prepare a strudel the student may not hide a pancake that lily should chew,16,17,17,1,1,1,1,1,1
since hagrid should wiggle since snape must create the cakes a student must not arrange many cakes,since hagrid should wiggle since snape must create the cakes a student must not arrange many cakes,16,17,17,1,1,1,1,1,1
because ginny should hide the cake that albus may assemble vernon can not swim since the professor should party,because ginny should hide the cake that albus may assemble vernon can not swim since the professor should party,18,19,19,1,1,1,1,1,1
because the professor may hide the baklava a wizard should not make a chocolate which the wizard can prepare,because the professor may hide the baklava a wizard should not make a chocolate which the wizard can prepare,18,19,19,1,1,1,1,1,1
because neville should arrange the pancakes which ginny should sprinkle because the student may wiggle voldemort can not party,because neville should arrange the pancakes which ginny should sprinkle because the student may not wiggle voldemort can party,18,19,19,0,0,0,0,0,1
since voldemort may assemble the cakes since vernon must arrange the cake a student should not prepare the eclaires,since voldemort may assemble the cakes since vernon must arrange the cake that a student should prepare the eclaires,18,19,19,0,N/A,N/A,N/A,0,0
because harry should prepare the croissants a professor must not assemble a doughnut since ginny may eat the chocolates,because harry should prepare the croissants a professor must not assemble a doughnut since ginny may eat the chocolates,18,19,19,1,1,1,1,1,1
since hagrid must eat the pancake that ginny may arrange neville should not assemble the chocolate which albus must gobble,since hagrid must eat the pancake that ginny may arrange neville should not assemble the chocolate which albus must gobble,19,20,20,1,1,1,1,1,1
since she should assemble the baklava ron should not eat the cake that voldemort should make since james must party,since she should assemble the baklava ron should not eat the cake that voldemort should make since james must party,19,20,20,1,1,1,1,1,1
since he can chew a souffle that harry may make ron may not hide a chocolate which hagrid must make,since he can chew a souffle that harry may make ron may not hide a chocolate which hagrid must make,19,20,20,1,1,1,1,1,1
since harry should gobble the croissants that ron must assemble albus may not prepare the baklava which fred should assemble,since harry should gobble the croissants that ron must not assemble albus may prepare the baklava which fred should assemble,19,20,20,0,N/A,N/A,N/A,0,0
since dobby can jump since vernon can sprinkle the souffles ron should not eat the cookies that ginny must arrange,since dobby can jump since vernon can sprinkle the souffles ron should not eat the cookies that ginny must arrange,19,20,20,1,1,1,1,1,1
since she must chew the eclaires that james can prepare james must not sprinkle the cakes,since she must chew the eclaires that james can prepare james must not sprinkle the cakes,15,16,16,1,1,1,1,1,1
because he must sprinkle the pancakes which voldemort must gobble he should not prepare a cake,because he must sprinkle the pancakes which voldemort must gobble he should not prepare a cake,15,16,16,1,1,1,1,1,1
since george must make the strudels ginny should not make the chocolate which james may arrange,since george must make the strudels ginny should not make the chocolate which james may arrange,15,16,16,1,1,1,1,1,1
because voldemort must arrange the souffles hagrid should not make the eclaire which mcgonagall must prepare,because voldemort must arrange the souffles hagrid should not make the eclaire which mcgonagall must prepare,15,16,16,1,1,1,1,1,1
since a wizard must gobble the cake that voldemort may make harry must not hiccup,since a wizard must gobble the cake that voldemort may make harry must not hiccup,14,15,15,1,1,1,1,1,1
because lily should sprinkle many pancakes since hermione should assemble the baklava that a student may eat lily should not chew the doughnuts,because lily should sprinkle many pancakes since hermione should assemble the baklava that a student may eat the should chew the student may eat should chew the chew,22,23,28,0,N/A,N/A,N/A,0,0
because sirius can eat many cakes because ginny must arrange the strudels that the witch should sprinkle vernon can not sprinkle the souffles,because sirius can eat many cakes because ginny must arrange the strudels that the witch should sprinkle,22,23,17,0,0,0,0,0,1
since she should hide a chocolate a wizard must not gobble the strudel because lily must arrange a baklava that voldemort may make,since she should hide a chocolate a wizard must not gobble the strudel because lily must arrange a baklava that voldemort may arrange,22,23,23,0,1,1,1,1,1
since he must arrange the baklava because a student can sprinkle a strudel james must not create the pancake that albus can sprinkle,since he must arrange the baklava because a student can sprinkle a strudel a james must create the pancake that albus can create,22,23,23,0,N/A,N/A,N/A,0,0
since fred can prepare the eclaires that fred should make because dobby should sprinkle the cookie a student must not hide the cookies,since fred can prepare the eclaires that fred should make because dobby should sprinkle the cookie a student must hide the cookie,22,23,22,0,0,0,0,0,1
since voldemort must make the cookie that petunia may hide voldemort should not create many strudels,since voldemort must make the cookie that petunia may hide voldemort should not create many strudels,15,16,16,1,1,1,1,1,1
because draco may hide the eclaire since petunia can arrange the cake vernon should not party,because draco may hide the eclaire since petunia can arrange the cake vernon should not party,15,16,16,1,1,1,1,1,1
since james must arrange the cookie she should not hide the baklava that dobby may arrange,since james must arrange the cookie she should not hide the baklava that dobby may arrange,15,16,16,1,1,1,1,1,1
since neville can sprinkle the cake ron may not gobble the cakes that he should sprinkle,since neville can sprinkle the cake ron may not gobble the cakes that he should sprinkle,15,16,16,1,1,1,1,1,1
because hermione can sprinkle the baklava fred may not sprinkle a souffle that he can sprinkle,because hermione can sprinkle the baklava fred may not sprinkle a souffle that he can sprinkle,15,16,16,1,1,1,1,1,1
since ginny can eat the croissants that ron must prepare a student should not hiccup,since ginny can eat the croissants that ron must prepare a student should not hiccup,14,15,15,1,1,1,1,1,1
because the wizard must assemble the cookies which ron must make he may not hiccup,because the wizard must assemble the cookies which ron must make he may not hiccup,14,15,15,1,1,1,1,1,1
since ron may hiccup a student should not create the pancake that dobby may gobble,since ron may hiccup a student should not create the pancake that dobby may gobble,14,15,15,1,1,1,1,1,1
because neville must jump a witch may not create a pancake that she must prepare,because neville must jump a witch may not create a pancake that she must prepare,14,15,15,1,1,1,1,1,1
since a student may chew the baklava which snape should eat voldemort must not hiccup,since a student may chew the baklava which snape should eat voldemort must not hiccup,14,15,15,1,1,1,1,1,1
since she can chew a eclaire ron may not laugh since the wizard can smile,since she can chew a eclaire ron may not laugh since the wizard can smile,14,15,15,1,1,1,1,1,1
since james can hiccup the student must not laugh since fred must arrange the doughnut,since james can hiccup the student must not laugh since fred must arrange the doughnut,14,15,15,1,1,1,1,1,1
since neville must prepare the chocolates that the student must assemble dobby must not party,since neville must prepare the chocolates that the student must assemble dobby must not party,14,15,15,1,1,1,1,1,1
since albus may eat the strudels that the professor may make he must not party,since albus may eat the strudels that the professor may make he must not party,14,15,15,1,1,1,1,1,1
since ron should run dobby should not make the cookies which a student must assemble,since ron should run dobby should not make the cookies which a student must assemble,14,15,15,1,1,1,1,1,1
since petunia can arrange many souffles he must not prepare a eclaire,since petunia can arrange many souffles he must not prepare a eclaire,11,12,12,1,1,1,1,1,1
because voldemort should create the croissant petunia should not arrange the pancake,because voldemort should create the croissant petunia should not arrange the pancake,11,12,12,1,1,1,1,1,1
because dobby must chew a eclaire she may not assemble the doughnuts,because dobby must chew a eclaire she may not assemble the doughnuts,11,12,12,1,1,1,1,1,1
since voldemort may sprinkle a doughnut george should not sprinkle a chocolate,since voldemort may sprinkle a doughnut george should not sprinkle a chocolate,11,12,12,1,1,1,1,1,1
because a witch may assemble a pancake a wizard may not walk,because a witch may assemble a pancake a wizard may not walk,11,12,12,1,1,1,1,1,1
since fred may make the eclaires which mcgonagall should make sirius may not chew a chocolate because the student should prepare many cakes,since fred may make the eclaires which mcgonagall should make sirius may not chew a chocolate because the student should prepare many cakes,22,23,23,1,1,1,1,1,1
since snape should create the cake which a professor must eat a wizard must not assemble the pancakes that a professor may make,since snape should create the cake which a professor must eat a wizard must not assemble the pancakes that a professor may chew,22,23,23,0,1,1,1,1,1
since a wizard can prepare the cookies that the professor should make the professor may not chew the doughnut that george must create,since a wizard can prepare the cookies that the professor should make the professor may not chew the doughnut that george must chew,22,23,23,0,1,1,1,1,1
since ron must sprinkle the cookies that the professor must arrange a witch must not make the eclaires that the professor may arrange,since ron must sprinkle the cookies that the professor must arrange a witch must not make the eclaires that the professor may make,22,23,23,0,1,1,1,1,1
because a student can create the pancakes which hermione can gobble since a witch should hide a pancake the professor can not swim,because a student can create the pancakes which hermione can gobble since since a witch should hide a pancake the professor can hide a pancake the professor can hide,22,23,29,0,N/A,N/A,N/A,0,0
since hagrid may create a doughnut that albus should create a witch can not assemble the baklava which a student should prepare,since hagrid may create a doughnut that albus should create a witch can not assemble the baklava which a student should prepare,21,22,22,1,1,1,1,1,1
since lupin should prepare the pancake which ron must gobble because hermione should gobble a eclaire mcgonagall can not assemble the baklava,since lupin should prepare the pancake which ron must gobble because hermione should gobble a eclaire,21,22,16,0,0,0,0,0,1
because albus may giggle since hermione can smile draco may not hide many chocolates which he may assemble because lupin may party,because albus may giggle since hermione can not smile draco may many chocolates which he may assemble because lupin may party,21,22,21,0,N/A,N/A,N/A,0,0
because the professor may create the pancake which harry may sprinkle sirius should not chew a doughnut that the witch should sprinkle,because the professor may create the pancake which harry may sprinkle sirius should not chew a doughnut that the witch should sprinkle,21,22,22,1,1,1,1,1,1
since george should eat the doughnut that she can gobble because mcgonagall must gobble the eclaire ron may not make the cake,since george should eat the doughnut that she can gobble because mcgonagall must gobble the eclaire ron may make the cake,21,22,21,0,0,0,0,0,1
because harry should make the baklava james must not eat the eclaires which the student must create,because harry should make the baklava james must not eat the eclaires which the student must create,16,17,17,1,1,1,1,1,1
since harry may chew many cakes which the professor must hide mcgonagall may not create the cookie,since harry may chew many cakes which the professor must hide mcgonagall may not create the cookie,16,17,17,1,1,1,1,1,1
since a professor must chew the croissants because voldemort must smile neville should not eat many doughnuts,since a professor must chew the croissants because voldemort must smile neville should not eat many doughnuts,16,17,17,1,1,1,1,1,1
because voldemort may prepare the baklava that the witch must gobble vernon can not hide the doughnut,because voldemort may prepare the baklava that the witch must gobble vernon can not hide the doughnut,16,17,17,1,1,1,1,1,1
because she must laugh the student should not make the cakes because lily should hide the eclaires,because she must laugh the student should not make the cakes because lily should hide the eclaires,16,17,17,1,1,1,1,1,1
since dobby should chew the strudel vernon should not assemble the eclaires that the professor should chew,since dobby should chew the strudel vernon should not assemble the eclaires that the professor should chew,16,17,17,1,1,1,1,1,1
because dobby should sprinkle many souffles draco must not arrange a doughnut that a student can make,because dobby should sprinkle many souffles draco must not arrange a doughnut that a student can make,16,17,17,1,1,1,1,1,1
since she can chew the doughnut that fred can gobble the student can not prepare the eclaires,since she can chew the doughnut that fred can gobble the student can not prepare the eclaires,16,17,17,1,1,1,1,1,1
because the student should chew the baklava ginny can not make a doughnut that george must gobble,because the student should chew the baklava ginny can not make a doughnut that george must gobble,16,17,17,1,1,1,1,1,1
because a wizard can chew the souffle that albus can prepare harry can not assemble the doughnuts,because a wizard can chew the souffle that albus can prepare harry can not assemble the doughnuts,16,17,17,1,1,1,1,1,1
because a student can eat many strudels fred can not arrange the eclaires,because a student can eat many strudels not fred can arrange the eclaires,12,13,13,0,N/A,N/A,N/A,0,0
because lily must sprinkle many souffles the wizard must not make the baklava,because lily must sprinkle many souffles the wizard must not make the baklava,12,13,13,1,1,1,1,1,1
since petunia may chew the souffles a professor may not assemble a cake,since petunia may chew the souffles a professor may not assemble a cake,12,13,13,1,1,1,1,1,1
because a student can sprinkle the souffles fred must not hide the croissants,because a student can sprinkle the souffles fred must not hide the croissants,12,13,13,1,1,1,1,1,1
because a student can create a chocolate albus may not hide the cookie,because a student can create a chocolate albus may not hide the cookie,12,13,13,1,1,1,1,1,1
since a wizard must make the cakes which he must arrange petunia can not assemble the pancakes which a professor must assemble,since a wizard must make the cakes which he must not petunia petunia can assemble the pancakes which a professor must assemble,21,22,22,0,N/A,N/A,N/A,0,0
because harry must make many chocolates that the student may assemble the witch may not sprinkle the baklava that ginny should eat,because harry must make many chocolates that the student may assemble the witch may not sprinkle the baklava that ginny should eat,21,22,22,1,1,1,1,1,1
since he must prepare a doughnut draco should not chew a strudel which the wizard must arrange because a professor can jump,since he must prepare a doughnut draco should not chew a strudel which the wizard must arrange because a professor can jump,21,22,22,1,1,1,1,1,1
