Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
since a professor must giggle ron should hide the souffles that a student must assemble,since a professor must giggle ron should hide the souffles that a student must assemble,15,15,15,1,1,1,1
since she must create the eclaire hermione must sprinkle the cakes,since she must create the eclaire hermione must sprinkle the cakes,11,11,11,1,1,1,1
because he may create many souffles ron can sprinkle the croissants,because he may create many souffles ron can sprinkle the croissants,11,11,11,1,1,1,1
because ginny should chew many eclaires albus may hide the cake,because ginny should chew many eclaires albus may hide the cake,11,11,11,1,1,1,1
because james should chew a cake ginny can make the chocolate,because james should chew a cake ginny can make the chocolate,11,11,11,1,1,1,1
because a wizard should hide the eclaires hermione should create the doughnuts,because a wizard should hide the eclaires hermione should create the doughnuts,12,12,12,1,1,1,1
because mcgonagall must sprinkle the cakes petunia can sprinkle the cookie,because mcgonagall must sprinkle the cakes petunia can sprinkle the cookie,11,11,11,1,1,1,1
because a professor must make the doughnuts albus should prepare the doughnuts which he can assemble,because a professor must make the doughnuts albus should prepare the doughnuts which he can assemble,16,16,16,1,1,1,1
since petunia may walk he should prepare the baklava since a wizard can chew the eclaires,since petunia may walk he should prepare the baklava since a wizard can chew the eclaires,16,16,16,1,1,1,1
since the student must assemble the baklava that she can assemble dobby should wiggle since hagrid may laugh,since the student must assemble the baklava that she can assemble dobby should wiggle since hagrid may laugh,18,18,18,1,1,1,1
since a professor should eat the cookies sirius can assemble the souffles that the professor may prepare,since a professor should eat the cookies sirius can assemble the souffles that the professor may prepare,17,17,17,1,1,1,1
since hagrid can laugh fred can sprinkle many chocolates,since hagrid can laugh fred can sprinkle many chocolates,9,9,9,1,1,1,1
since lupin should swim albus should hide the chocolates,since lupin should swim albus should hide the chocolates,9,9,9,1,1,1,1
because james should prepare the cakes vernon should hiccup,because james should prepare the cakes vernon should hiccup,9,9,9,1,1,1,1
because hagrid can gobble the souffle george must create the doughnuts because hermione must sprinkle the chocolates that the student must arrange,because hagrid can gobble the souffle george must create the doughnuts because hermione must sprinkle the the student must arrange the chocolates,22,22,22,0,0,N/A,N/A
because a professor should run the student can make many souffles since albus may create the croissant,because a professor should run the student can make many souffles since albus may create the croissant,17,17,17,1,1,1,1
because dobby must gobble the eclaire that dobby should arrange because hermione can walk petunia should laugh,because dobby must gobble the eclaire that dobby should arrange because hermione can walk petunia should laugh,17,17,17,1,1,1,1
because a wizard should chew a croissant ron can run since the witch may prepare a cookie,because a wizard should chew a croissant since can chew the croissant because a witch may prepare,17,17,17,0,0,N/A,N/A
because the student can chew the pancakes that ginny should prepare voldemort may sprinkle the chocolates,because the student can chew the pancakes that ginny should prepare voldemort may sprinkle the chocolates,16,16,16,1,1,1,1
since hermione must make a doughnut that lily must chew a witch should gobble the pancakes,since hermione must make a doughnut that lily must chew a witch should gobble the pancakes,16,16,16,1,1,1,1
because draco can eat the eclaire that the wizard should create lily may eat the eclaire,because draco can eat the eclaire that the wizard should create lily may eat the eclaire,16,16,16,1,1,1,1
because he may make the chocolates that mcgonagall can assemble draco should make a doughnut that the student may hide,because he may make the chocolates that draco can assemble mcgonagall should make a doughnut that the student may hide,20,20,20,0,1,1,1
because he may prepare the cookies which james should arrange ron can assemble the souffle which a professor should eat,because he may prepare the cookies which james should arrange lily can assemble the souffle which a student should eat,20,20,20,0,1,1,1
since lupin should gobble the baklava a professor may hide a doughnut which he can sprinkle,since lupin should gobble the baklava a professor may hide a doughnut which he can sprinkle,16,16,16,1,1,1,1
because george must chew the chocolate that petunia should sprinkle the student must gobble the strudels that a student should gobble,because george must chew the chocolate that petunia should sprinkle the student must gobble the strudels that a student should gobble,21,21,21,1,1,1,1
because a student can hide the croissants that the student must hide she must arrange a croissant that voldemort must prepare,because a student can hide the croissants that the student must arrange she must hide a croissant that voldemort must arrange,21,21,21,0,1,1,1
since a wizard may make the strudel the professor must chew the baklava,since a wizard may make the strudel the professor must chew the baklava,13,13,13,1,1,1,1
because james must gobble a souffle that george may sprinkle hagrid must hiccup,because james must gobble a souffle that george may sprinkle hagrid must hiccup,13,13,13,1,1,1,1
since a student must giggle since she can eat a croissant neville should sprinkle the cookie,since a student must giggle she can laugh since a professor should eat the cookie,16,16,15,0,1,0,0
because the professor must hide the cookies voldemort should create many souffles which mcgonagall can make,because the professor must hide the cookies voldemort should create many souffles which mcgonagall can make,16,16,16,1,1,1,1
because lily may prepare the pancakes james can arrange the cakes which the witch may gobble,because lily may prepare the pancakes james can arrange the cakes which the witch may gobble,16,16,16,1,1,1,1
since snape should hiccup lupin should hide the cookies that the professor should hide,since snape should hiccup lupin should hide the cookie that the professor should hide,14,14,14,0,1,1,1
because vernon must wiggle a student should make a eclaire because he may wiggle,because vernon must wiggle a student should make a eclaire because he may wiggle,14,14,14,1,1,1,1
because a professor must walk albus may sprinkle the eclaires that lily may eat,because a professor must walk albus may sprinkle the eclaires that lily may eat,14,14,14,1,1,1,1
since dobby may run he may gobble a doughnut that lupin can make,since dobby may run he may gobble a doughnut that lupin can make,13,13,13,1,1,1,1
since dobby must create the eclaires that lupin may make draco must smile,since dobby must create the eclaires that lupin may make draco must smile,13,13,13,1,1,1,1
since james should wiggle the student may run,since james should wiggle the student may run,8,8,8,1,1,1,1
because a wizard may walk lily should hiccup,because a wizard may walk lily should hiccup,8,8,8,1,1,1,1
since lily can party lily should giggle,since lily can party lily should giggle,7,7,7,1,1,1,1
because hermione can hiccup hermione should smile,because hermione can hiccup hermione should smile,7,7,7,1,1,1,1
since ron must swim albus must wiggle,since ron must swim albus must wiggle,7,7,7,1,1,1,1
because hermione must sprinkle the baklava he can gobble a cake that a witch should sprinkle,because hermione must sprinkle the baklava he can gobble a cake that a witch should sprinkle,16,16,16,1,1,1,1
because hagrid may eat many baklava voldemort can gobble the eclaires which a student should hide,because hagrid may eat many baklava voldemort can gobble the eclaires which a student should hide,16,16,16,1,1,1,1
because fred should hiccup dobby can make the souffle that draco may assemble,because fred should hiccup dobby can make the souffle that draco may assemble,13,13,13,1,1,1,1
since snape should sprinkle many croissants which sirius may sprinkle lupin should wiggle,since snape should sprinkle many croissants which sirius may sprinkle lupin should wiggle,13,13,13,1,1,1,1
since hagrid can prepare the strudel that ron should eat snape must laugh,since hagrid can prepare the strudel that ron should eat snape must laugh,13,13,13,1,1,1,1
because he may hiccup mcgonagall may create the croissants which albus must assemble,because he may hiccup mcgonagall may create the croissants which albus must assemble,13,13,13,1,1,1,1
since he can eat the doughnut vernon must make the eclaires that dobby may eat,since he can eat the doughnut vernon must make the eclaires that dobby may eat,15,15,15,1,1,1,1
since petunia should prepare a croissant ron must sprinkle a strudel that harry should assemble,since petunia should prepare a croissant ron must sprinkle a strudel that harry should assemble,15,15,15,1,1,1,1
because harry should create the baklava she can chew the cookies which vernon must make,because harry should create the baklava she can chew the cookies which vernon must make,15,15,15,1,1,1,1
because neville may prepare a souffle dobby should assemble the strudels which fred can assemble,because neville may prepare a souffle fred should assemble the strudels which dobby can assemble,15,15,15,0,1,1,1
because dobby must assemble the pancakes sirius may party,because dobby must assemble the pancakes sirius may party,9,9,9,1,1,1,1
because mcgonagall may assemble the doughnuts mcgonagall should laugh,because mcgonagall may assemble the doughnuts mcgonagall should laugh,9,9,9,1,1,1,1
because george should eat the souffles hagrid can wiggle,because george should eat the souffles hagrid can wiggle,9,9,9,1,1,1,1
because lupin must run ron can jump,because lupin must run ron can jump,7,7,7,1,1,1,1
since she must wiggle fred may walk,since she must wiggle fred may walk,7,7,7,1,1,1,1
because harry may party vernon may party,because harry may party vernon may party,7,7,7,1,1,1,1
since mcgonagall must wiggle fred must giggle,since mcgonagall must wiggle fred must giggle,7,7,7,1,1,1,1
since lupin can swim ron may swim,since lupin can swim ron may swim,7,7,7,1,1,1,1
since the student must run draco may create the cookie that neville can gobble,since the student must run draco may create the cookie that neville can gobble,14,14,14,1,1,1,1
since she can jump he may eat a cookie that the witch can eat,since she can jump he may eat a cookie that the witch can eat,14,14,14,1,1,1,1
because a wizard should wiggle sirius can prepare many eclaires which she can hide,because a wizard should wiggle because sirius can prepare many eclaires which she can hide,14,14,15,0,1,0,0
because dobby should run george can run since ron may chew a baklava,because dobby should run george can run since ron may chew a baklava,13,13,13,1,1,1,1
since mcgonagall may eat a croissant because petunia should wiggle hermione can swim,since mcgonagall may eat a croissant because petunia should wiggle petunia can swim,13,13,13,0,1,1,1
since george must make the eclaire since petunia should assemble the baklava that mcgonagall may prepare the student must prepare many eclaires,since george must make the eclaire since petunia should assemble the baklava that mcgonagall may prepare since the student must prepare many eclaires,22,22,23,0,1,0,0
because neville may sprinkle many pancakes that the wizard must make a witch can prepare the cakes which the wizard must assemble,because neville may sprinkle many pancakes that the wizard must make a wizard can prepare the cakes which the witch must assemble,22,22,22,0,1,1,1
because ginny must prepare the strudels because lupin can prepare the cookie snape can chew the chocolate that the wizard should arrange,because ginny must prepare the cookies because lupin can prepare the baklava the wizard can chew the croissant that snape should arrange,22,22,22,0,1,0,1
since the witch must create the doughnut which the student should chew the professor should eat a strudel that petunia must create,since the witch must create the doughnut which the student should chew the professor should eat a strudel that petunia must create,22,22,22,1,1,1,1
since a witch may make the pancakes george may hiccup,since a witch may make the pancakes george may hiccup,10,10,10,1,1,1,1
because the wizard should prepare the croissants harry can jump,because the wizard should prepare the croissants harry can jump,10,10,10,1,1,1,1
because a student must jump neville can swim,because a student must jump neville can swim,8,8,8,1,1,1,1
since hermione should hide the souffle since she can make the chocolate petunia can hide a cookie,since hermione should hide the souffle since she can make the chocolate petunia can hide a cookie,17,17,17,1,1,1,1
because the witch should gobble the eclaires that the student must arrange ron should arrange a croissant,because the witch should gobble the eclaires that the student must arrange a student should arrange,17,17,16,0,1,0,0
because petunia may sprinkle the souffles since a professor must hide the cookies voldemort can arrange a souffle,because petunia may sprinkle the souffles since a professor must hide the cookie which voldemort can arrange,18,18,17,0,1,0,0
because albus may make the chocolate mcgonagall may make the souffles that draco should create,because albus may make the chocolate mcgonagall may make the souffles that draco should create,15,15,15,1,1,1,1
since snape should assemble a croissant that ron must eat ginny should sprinkle the cookie,since snape should assemble a croissant that ron must eat ginny should sprinkle the cookie,15,15,15,1,1,1,1
because the professor must prepare the eclaires that lily can gobble mcgonagall should hiccup,because the professor must prepare the eclaires that lily can gobble mcgonagall should hiccup,14,14,14,1,1,1,1
since albus can chew the chocolates which vernon should chew vernon may hide many cookies because the professor should assemble the cookie,since albus can chew the chocolates which vernon should chew vernon may hide many cookies because the professor should assemble the cookie,22,22,22,1,1,1,1
since james may prepare a strudel which the wizard must make draco can gobble a eclaire which a professor may prepare,since james may prepare the strudel which a wizard must make draco can gobble the croissants which a professor may prepare,21,21,21,0,1,1,1
because snape may prepare the souffles that ginny must arrange a wizard must chew the croissants,because snape may prepare the souffles that ginny must arrange a wizard must chew the croissants,16,16,16,1,1,1,1
since she may chew a eclaire that george must eat a professor may create many cookies,since she may chew a eclaire that george must eat a professor may create many cookies,16,16,16,1,1,1,1
because the witch can hide a chocolate petunia may create the croissant that mcgonagall may arrange,because the witch can hide a chocolate petunia may create the croissant that mcgonagall may arrange,16,16,16,1,1,1,1
since ginny may hide a eclaire a student may assemble a strudel that hermione may eat,since ginny may hide a eclaire a student may assemble a strudel that hermione may eat,16,16,16,1,1,1,1
because draco can sprinkle a chocolate she can create a baklava because ginny can prepare the pancake,because draco can sprinkle a chocolate she can create a strudel because ginny can prepare the chocolate,17,17,17,0,1,1,1
because the professor may hide a cookie george should eat many pancakes since ginny must sprinkle the baklava that mcgonagall can create,because the professor may hide a cookie george should eat many pancakes since ginny must sprinkle the baklava that mcgonagall can create,22,22,22,1,1,1,1
because voldemort can sprinkle a chocolate that a witch must hide a professor may create a cake which a student should make,because voldemort can sprinkle a chocolate that a witch must hide a professor may create a cake which a student should make,22,22,22,1,1,1,1
because she can gobble the baklava because ginny can hide the souffles that the student can chew voldemort should make a baklava,because she can gobble the baklava because the student can hide the souffles that ginny can chew a professor should make,22,22,21,0,1,0,0
because the student must hide the eclaires that neville must prepare because harry must make many doughnuts he must gobble many doughnuts,because the student must hide the eclaires that neville must prepare because vernon must make many doughnuts which harry must gobble,22,22,21,0,1,0,0
because hermione may chew a doughnut because snape should sprinkle the cookies lily can arrange a baklava that the student can assemble,because hermione may chew a doughnut because lily should sprinkle the cookies that snape can arrange a student can assemble the baklava,22,22,22,0,1,0,0
since she must giggle since he may gobble a croissant draco may chew the croissants,since she must giggle since he may gobble a croissant draco may chew the croissants,15,15,15,1,1,1,1
since hermione can eat the cakes george must assemble many chocolates which vernon should chew,since hermione can eat the cakes george must assemble many chocolates which vernon should chew,15,15,15,1,1,1,1
because sirius must make the baklava voldemort may chew a doughnut which ron can create,because sirius must make the baklava voldemort may chew a doughnut which ron can create,15,15,15,1,1,1,1
because george must make the souffles which harry can create lily may assemble many pancakes,because george must make the souffles which harry can create lily may assemble many pancakes,15,15,15,1,1,1,1
since albus may laugh sirius must sprinkle many eclaires,since albus may laugh sirius must sprinkle many eclaires,9,9,9,1,1,1,1
because snape should party he should chew the cookies,because snape should party he should chew the cookies,9,9,9,1,1,1,1
because sirius can gobble many cakes snape should jump,because sirius can gobble many cakes snape should jump,9,9,9,1,1,1,1
since fred may hide a cake he should smile,since fred may hide a cake he should smile,9,9,9,1,1,1,1
because neville should hiccup hagrid may assemble the chocolates,because neville should hiccup hagrid may assemble the chocolates,9,9,9,1,1,1,1
since snape should chew the doughnut which george should gobble she should hide the eclaires,since snape should chew the doughnut which george should gobble she should hide the eclaires,15,15,15,1,1,1,1
since she should eat a strudel dobby should hide the baklava that she should make,since she should eat a strudel dobby should hide the baklava that she should make,15,15,15,1,1,1,1
since voldemort can prepare a croissant the professor should create a cookie which hagrid should eat,since voldemort can prepare a croissant the professor should create a cookie which hagrid should eat,16,16,16,1,1,1,1
since she may sprinkle a strudel the professor must gobble a souffle that hermione can sprinkle,since she may sprinkle a strudel the professor must gobble a souffle that hermione can sprinkle,16,16,16,1,1,1,1
since mcgonagall can hide the pancakes that petunia must make a wizard must gobble a cookie,since mcgonagall can hide the pancakes that petunia must make a wizard must gobble a cookie,16,16,16,1,1,1,1
since neville can laugh he must chew a strudel that mcgonagall must chew,since neville can laugh he must chew a strudel that mcgonagall must chew,13,13,13,1,1,1,1
since albus should make the croissant which lupin should hide ron must walk,since albus should make the croissant which lupin should hide ron must walk,13,13,13,1,1,1,1
since a professor should chew the souffles that albus should assemble the witch may smile,since a professor should chew the souffles that albus should assemble the witch may smile,15,15,15,1,1,1,1
since hermione may assemble the cookies snape may hide the cake which fred must sprinkle,since hermione may assemble the cookies snape may hide the cake which fred must sprinkle,15,15,15,1,1,1,1
since voldemort must make the chocolate that neville can hide he must hide the pancake,since voldemort must make the chocolate that neville can hide he must hide the pancake,15,15,15,1,1,1,1
because voldemort should gobble the doughnut dobby should make the baklava which a wizard must hide,because voldemort should gobble the doughnut dobby should make the baklava which a wizard must hide,16,16,16,1,1,1,1
because hagrid may gobble the souffle the professor may create the pancake which mcgonagall must arrange,because hagrid may gobble the souffle the professor may create the pancake which mcgonagall must arrange,16,16,16,1,1,1,1
because a witch should sprinkle a doughnut she should chew the cakes which ginny should arrange,because a witch should sprinkle a doughnut she should chew the cakes which ginny should arrange,16,16,16,1,1,1,1
because ron must giggle dobby can create a eclaire since draco can gobble the baklava that the professor can prepare since draco must hiccup,because ron must giggle draco can create the cookies since draco can arrange a a professor can sprinkle the cake that draco can make,24,24,24,0,0,N/A,N/A
because hermione should hide the cookies that sirius must make since fred should prepare the croissants that snape should prepare mcgonagall must jump,because hermione should hide the cookies that sirius must make since dobby should prepare the croissants that snape must prepare fred should arrange many croissants,23,23,25,0,1,0,0
because mcgonagall may make the chocolate because lily should gobble a strudel ginny must prepare the cakes since ginny can eat a chocolate,because mcgonagall may make the chocolate ginny should gobble a cake because ginny must prepare the strudel because lily can hide a souffle,23,23,23,0,1,0,0
because the student must chew the souffles since george must create the pancake that george must make the professor should wiggle,because the student must chew the souffles since george must create the pancake that george must make the professor should wiggle,21,21,21,1,1,1,1
because she should assemble the croissants since she must prepare the doughnut mcgonagall must sprinkle the cake that lily can gobble,because she should assemble the croissants since james must prepare the doughnut since lily must gobble the strudel that lily can gobble,21,21,22,0,1,0,0
because lupin should assemble many croissants a student should arrange the cookie,because lupin should assemble many croissants a student should arrange the cookie,12,12,12,1,1,1,1
because a student may assemble the eclaire draco may walk,because a student may assemble the eclaire draco may walk,10,10,10,1,1,1,1
since draco should run ginny must assemble the strudels,since draco should run ginny must assemble the strudels,9,9,9,1,1,1,1
since mcgonagall can make a cake that neville may arrange draco must walk,since mcgonagall can make a cake that neville may arrange draco must walk,13,13,13,1,1,1,1
since hagrid can smile fred should eat a pancake that george must sprinkle,since fred can smile george should eat a pancake that fred must sprinkle,13,13,13,0,1,1,1
because the professor should create the eclaires lily should jump,because the professor should create the eclaires lily should jump,10,10,10,1,1,1,1
since draco may assemble the pancakes a student should swim,since draco may assemble the pancakes a student should swim,10,10,10,1,1,1,1
since the student can run james can assemble the chocolates,since the student can run james can assemble the chocolates,10,10,10,1,1,1,1
because hagrid should make the baklava that neville must make since harry should run a witch can eat the souffles which ron must assemble,because hagrid should make the baklava that neville must make since harry can run a student should eat the souffles which hermione must assemble,24,24,24,0,1,1,1
since voldemort must prepare the baklava that harry should sprinkle lily should create the souffles that george must assemble,since voldemort must prepare the baklava that harry should sprinkle lily should create the souffles that george must assemble,19,19,19,1,1,1,1
since albus can chew the cookies dobby must smile since albus should arrange a pancake which dobby must prepare,since albus can chew the cookies dobby must jump since albus should arrange a doughnut which dobby must create,19,19,19,0,1,1,1
because ginny must hide the souffle that fred can arrange draco may gobble a pancake which neville must create,because ginny must hide the souffle that fred can arrange draco may gobble a pancake which neville must create,19,19,19,1,1,1,1
since hagrid should assemble the souffles that lupin may eat ginny should chew the strudel that ron may arrange,since hagrid should assemble the souffles that lupin may eat lily may chew the strudel that lupin should arrange,19,19,19,0,1,1,1
because voldemort should hiccup since a wizard should hide many cakes draco must run because the wizard should smile,because draco should hiccup since he should hide a doughnut because the wizard must smile draco should wiggle,19,19,18,0,1,0,0
since harry may assemble the doughnuts because dobby can arrange the strudels that dobby must arrange harry must laugh,since harry may assemble the doughnuts because dobby must arrange the strudels that harry can arrange dobby must laugh,19,19,19,0,1,1,1
because lily must assemble a chocolate that vernon must hide george can create the souffles which fred may sprinkle,because lily must assemble a chocolate that vernon must hide fred can create the souffles which george may sprinkle,19,19,19,0,1,1,1
since albus must hide many chocolates that vernon should sprinkle hagrid can gobble a eclaire that ginny may make,since albus must hide many chocolates that vernon should sprinkle hagrid can gobble a eclaire that vernon may make,19,19,19,0,1,1,1
because dobby may hiccup because fred must make the baklava that fred should assemble petunia may make the souffles,because dobby may hiccup because fred must make the strudel that fred should assemble petunia may make the baklava,19,19,19,0,1,1,1
since lupin can prepare the baklava which snape must hide george can make the doughnuts which voldemort must arrange,since lupin can prepare the baklava which snape must hide george can make the doughnuts which george must arrange,19,19,19,0,1,1,1
because she should make a chocolate which george must gobble albus should hide the baklava which george can create,because she should make a chocolate which george must gobble albus should hide the baklava which george can create,19,19,19,1,1,1,1
since voldemort should eat the pancakes which vernon must sprinkle voldemort must gobble the strudels which neville can hide,since voldemort should eat the pancakes which vernon must sprinkle voldemort must gobble the strudels which neville can eat,19,19,19,0,1,1,1
since ginny may arrange many baklava the professor must gobble the doughnut,since ginny may arrange many baklava the professor must gobble the doughnut,12,12,12,1,1,1,1
since a student should party ron must gobble many croissants that dobby must make,since a student should party ron must gobble many croissants that dobby must make,14,14,14,1,1,1,1
since ron must prepare a baklava which draco can eat the witch must swim,since ron must prepare a baklava which draco can eat the witch must swim,14,14,14,1,1,1,1
because neville should assemble a cake the witch must arrange a cookie that hagrid should chew,because neville should assemble a cake the witch must arrange a cookie that hagrid should chew,16,16,16,1,1,1,1
because draco must chew many baklava that hagrid must prepare lupin may sprinkle the cookies,because draco must chew many baklava that hagrid must prepare lupin may sprinkle the cookies,15,15,15,1,1,1,1
since sirius should gobble many cakes hagrid must jump because dobby must chew the pancakes,since sirius should gobble many cakes hagrid must jump because dobby must chew the pancakes,15,15,15,1,1,1,1
because lupin may make a pancake that he may arrange draco may arrange a doughnut,because lupin may make a pancake that he may arrange draco may arrange a doughnut,15,15,15,1,1,1,1
because a witch can jump she must prepare a baklava that draco can eat since hagrid must assemble the baklava that hagrid may assemble,because a witch can eat a baklava that draco must assemble hagrid must prepare a souffle that hagrid can assemble because hagrid must prepare the baklava,24,24,26,0,1,0,0
since the professor must prepare the croissants that hagrid may prepare petunia must make a pancake,since the professor must prepare the croissants that petunia may prepare hagrid must make a pancake,16,16,16,0,1,1,1
because mcgonagall must prepare a strudel hagrid must create the cake that a student must prepare,because mcgonagall must prepare a cake hagrid must create the strudel that a student must prepare,16,16,16,0,1,1,1
because fred must create many cookies he should prepare many souffles that lupin must assemble,because fred must create many cookies he should prepare many souffles that lupin must assemble,15,15,15,1,1,1,1
since dobby must chew the eclaires which he may arrange lupin must eat a eclaire,since dobby must chew the eclaires which he may eat lupin must arrange a eclaire,15,15,15,0,1,1,1
because a witch may eat the strudel the witch can walk,because a witch may eat the strudel the witch can walk,11,11,11,1,1,1,1
because dobby must make the doughnuts neville must chew the baklava,because dobby must make the doughnuts neville must chew the baklava,11,11,11,1,1,1,1
since she must eat the strudels she must gobble the pancakes,since she must eat the strudels she must gobble the pancakes,11,11,11,1,1,1,1
because ron must make the eclaires lupin should assemble a eclaire,because ron must make the eclaires lupin should assemble a eclaire,11,11,11,1,1,1,1
because ron must smile mcgonagall may hiccup since a student can jump,because ron must smile mcgonagall may hiccup since a student can jump,12,12,12,1,1,1,1
since lily should chew the croissant a student should chew the cookies,since lily should chew the croissant a student should chew the cookies,12,12,12,1,1,1,1
since the professor must create the eclaires hermione may chew a strudel that dobby must arrange,since the professor must chew the eclaires hermione may create a strudel that dobby must arrange,16,16,16,0,1,1,1
because dobby can eat the baklava that a witch can assemble mcgonagall must make the cookies,because dobby can eat the baklava that a witch can assemble mcgonagall must make the cookies,16,16,16,1,1,1,1
because ron can hide the eclaires which albus can assemble a student should prepare the doughnuts that the wizard must hide,because ron can hide the eclaires which albus can assemble because a student should prepare the doughnuts that the must hide,21,21,21,0,0,N/A,N/A
since lily can create the eclaires which hermione must sprinkle petunia should eat a eclaire that a student may sprinkle,since lily can create the eclaires which hermione must sprinkle petunia should eat a eclaire that a student may sprinkle,20,20,20,1,1,1,1
because albus must assemble the croissants since the student can sprinkle the baklava that albus must create voldemort may laugh,because albus must assemble the croissants since the student can create the baklava that albus must sprinkle,20,20,17,0,1,0,0
since hagrid must eat the baklava that the wizard may create snape may hide a souffle which snape should assemble,since hagrid must eat the baklava that snape may create the wizard may hide a souffle which snape should assemble,20,20,20,0,1,0,1
because ginny should make the pancakes since a witch can make many souffles that a student may arrange mcgonagall should party,because ginny should make the pancakes since a witch can make many souffles that a student may arrange mcgonagall should party,21,21,21,1,1,1,1
because a student must create the souffles that a professor must chew james can make many chocolates that hagrid may assemble,because a student must create the souffles that a professor must chew james can make many chocolates that hagrid may assemble,21,21,21,1,1,1,1
because the student must sprinkle many eclaires that lupin should make sirius can make the baklava because a student can jump,because the student must sprinkle many eclaires that sirius should make because lupin can make the student can make a souffle,21,21,21,0,1,0,0
because draco must gobble a cake fred should eat a baklava since james should prepare the chocolates that james must gobble,because draco must gobble a cake james should eat a baklava since james should prepare the chocolates that james must gobble,21,21,21,0,1,1,1
because neville may laugh draco must chew the souffle which ron may sprinkle because vernon must wiggle,because draco may party harry must assemble a souffle which vernon may chew because ron must run,17,17,17,0,1,1,1
since a wizard should assemble the souffles the student must prepare the souffles that lupin can arrange,since a wizard should assemble the souffles lupin the student must prepare the souffles that lupin can arrange,17,17,18,0,0,N/A,N/A
since the witch must sprinkle the croissant which snape must make lily should arrange the baklava which he should hide,since the witch must sprinkle the croissant which snape must make lily should arrange the baklava which he should hide,20,20,20,1,1,1,1
since fred can eat the doughnuts that albus should make she may sprinkle many doughnuts that a student must gobble,since fred can eat the doughnuts that albus should make many doughnuts that may sprinkle a doughnuts that a student must gobble,20,20,22,0,0,N/A,N/A
because she should sprinkle many cookies that the wizard may gobble draco must giggle because mcgonagall may chew the cookie,because she should sprinkle the cookies that hermione may gobble because draco must chew the cookies that the may swim,20,20,20,0,0,N/A,N/A
because mcgonagall can prepare a croissant a wizard must sprinkle the croissant since petunia must gobble a croissant which harry can gobble,because mcgonagall can prepare a croissant the wizard must sprinkle a croissant since harry must gobble a croissant which petunia can gobble,22,22,22,0,1,1,1
because a student should eat many cakes which the student must make dobby must chew a baklava because a professor may laugh,because a student should eat the cakes which sirius must chew because the student must make many baklava a professor may jump,22,22,22,0,1,0,0
since a witch may chew the baklava that the student may assemble a witch should sprinkle the chocolates that mcgonagall can gobble,since a witch may chew the baklava that the student may assemble a witch should sprinkle the chocolates that mcgonagall can gobble,22,22,22,1,1,1,1
because george can arrange the doughnut a witch should smile,because george can arrange the doughnut a witch should smile,10,10,10,1,1,1,1
since a witch can arrange a chocolate fred should giggle,since a witch can arrange a chocolate fred should giggle,10,10,10,1,1,1,1
since voldemort may sprinkle the doughnut a student must giggle,since voldemort may sprinkle the doughnut a student must giggle,10,10,10,1,1,1,1
because harry should assemble the eclaires hermione should chew a eclaire since albus must eat the cakes,because harry should assemble the eclaires hermione should chew a eclaire since albus must eat the cakes,17,17,17,1,1,1,1
since the wizard should assemble a chocolate she should arrange the baklava that the professor must sprinkle,since the wizard should assemble a chocolate she should arrange the baklava that the professor must sprinkle,17,17,17,1,1,1,1
because mcgonagall can giggle a witch may giggle because george should eat the chocolate that petunia must prepare,because mcgonagall can giggle because petunia may giggle a student should prepare the chocolate that george must eat,18,18,18,0,1,0,0
because ginny can prepare the strudel lupin should sprinkle many pancakes because a wizard must make the baklava,because ginny can prepare the strudel because lupin should sprinkle many pancakes a wizard must make the baklava,18,18,18,0,1,0,0
since hagrid should chew the cookies lupin must hide the chocolates,since hagrid should chew the cookies lupin must hide the chocolates,11,11,11,1,1,1,1
since lupin may arrange a croissant james may chew the cakes,since lupin may arrange a croissant james may chew the cakes,11,11,11,1,1,1,1
since sirius should assemble many doughnuts albus should make the eclaires,since sirius should assemble many doughnuts albus should make the eclaires,11,11,11,1,1,1,1
since ron must assemble a cake which hagrid must sprinkle vernon may chew a eclaire,since ron must assemble a cake which hagrid must sprinkle vernon may chew a eclaire,15,15,15,1,1,1,1
since petunia should eat the doughnuts which lupin should eat snape should gobble the chocolate,since petunia should eat the doughnuts which lupin should eat snape should gobble the chocolate,15,15,15,1,1,1,1
since dobby may prepare the cakes neville should create a doughnut that harry should create since vernon can walk,since dobby may prepare the doughnut that neville create create vernon should create a doughnut,19,19,15,0,0,N/A,N/A
because lily may hide the cake because lily should gobble the eclaire which albus should create ginny must hiccup,because lily may hide the cake which ginny should gobble because albus should create the eclaire,19,19,16,0,1,0,0
since james may arrange the cookies which fred should hide since fred should chew a eclaire hermione should giggle,since james may arrange the cookies which fred should hide since fred should chew a eclaire hermione should giggle,19,19,19,1,1,1,1
because harry should chew the cookie because dobby can prepare the eclaires that ginny must chew ron must jump,because harry should chew the cookie because dobby can prepare the eclaires that ginny must chew dobby must jump,19,19,19,0,1,1,1
since vernon must party sirius may assemble the cakes that a student should hide,since vernon must party sirius may assemble the cakes that a student should hide,14,14,14,1,1,1,1
since hagrid may party a student may make the eclaire that albus should eat,since hagrid may party a student may make the eclaire that albus should eat,14,14,14,1,1,1,1
since ron should chew many croissants lily can gobble a souffle because lupin must gobble the souffles,because ron should chew many croissants lily can gobble a souffle since lupin must gobble the souffles,17,17,17,0,1,1,1
