Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
"['vernon should hiccup because voldemort should walk', 'vernon should hiccup because voldemort should walk', 7, 7, 7, 1, 1, 1, 1]"
"['the professor may arrange a baklava', 'the professor may arrange a baklava', 6, 6, 6, 1, 1, 1, 1]"
"['the professor must eat the pancakes that hermione should assemble', 'the professor must eat the pancakes that hermione should assemble', 10, 10, 10, 1, 1, 1, 1]"
"['a student can create a baklava that draco may create', 'a student can create a baklava that draco may create', 10, 10, 10, 1, 1, 1, 1]"
"['the witch should eat the cookies which mcgonagall should make', 'the witch should eat the cookies which mcgonagall should make', 10, 10, 10, 1, 1, 1, 1]"
"['hagrid may sprinkle a strudel', 'hagrid may sprinkle a strudel', 5, 5, 5, 1, 1, 1, 1]"
"['voldemort should assemble many eclaires', 'voldemort should assemble many eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['neville must hide the pancake', 'neville must hide the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['ron may gobble a cookie', 'ron may gobble a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['ron should gobble the chocolates', 'ron should gobble the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['vernon can prepare the eclaire', 'vernon can prepare the eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['lily must arrange the pancakes', 'lily must arrange the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['ginny must hide a strudel which a student should hide', 'ginny must hide a strudel which a student should hide', 10, 10, 10, 1, 1, 1, 1]"
"['since the student should prepare a souffle james should party', 'since the student should prepare a souffle james should party', 10, 10, 10, 1, 1, 1, 1]"
"['a student can arrange the baklava that hagrid may prepare', 'a student can arrange the baklava that hagrid may prepare', 10, 10, 10, 1, 1, 1, 1]"
"['the professor should sprinkle the doughnuts', 'the professor should sprinkle the doughnuts', 6, 6, 6, 1, 1, 1, 1]"
"['ginny must hiccup since dobby must gobble the souffles that snape may chew', 'ginny must hiccup since dobby must gobble the souffles that snape may chew', 13, 13, 13, 1, 1, 1, 1]"
"['fred should arrange a pancake which he should prepare', 'fred should arrange a pancake which he should prepare', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort must assemble the cookies', 'voldemort must assemble the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['snape may prepare the cake', 'snape may prepare the cake', 5, 5, 5, 1, 1, 1, 1]"
"['george must assemble the pancake', 'george must assemble the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['albus may eat many doughnuts', 'albus may eat many doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['vernon must create a chocolate', 'vernon must create a chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['the wizard should assemble the chocolate', 'the wizard should assemble the chocolate', 6, 6, 6, 1, 1, 1, 1]"
"['george must swim', 'george must swim', 3, 3, 3, 1, 1, 1, 1]"
"['fred should smile', 'fred should smile', 3, 3, 3, 1, 1, 1, 1]"
"['she must swim', 'she must swim', 3, 3, 3, 1, 1, 1, 1]"
"['lily must hiccup', 'lily must hiccup', 3, 3, 3, 1, 1, 1, 1]"
"['hermione must giggle', 'hermione must giggle', 3, 3, 3, 1, 1, 1, 1]"
"['the professor can chew many pancakes that harry must chew', 'the professor can chew many pancakes that harry must chew', 10, 10, 10, 1, 1, 1, 1]"
"['the wizard should laugh', 'the wizard should laugh', 4, 4, 4, 1, 1, 1, 1]"
"['he can assemble the croissants because he must gobble the baklava', 'he can assemble the croissants because he must gobble the baklava', 11, 11, 11, 1, 1, 1, 1]"
"['ron must laugh since fred can create many doughnuts that mcgonagall must sprinkle', 'ron must laugh since fred can create many doughnuts that mcgonagall must sprinkle', 13, 13, 13, 1, 1, 1, 1]"
"['since neville may wiggle she may hide the chocolates that george should eat', 'since neville may wiggle she may hide the chocolates that george should eat', 13, 13, 13, 1, 1, 1, 1]"
"['because voldemort must giggle neville must sprinkle a souffle that sirius must sprinkle', 'because voldemort must giggle neville must sprinkle a souffle that sirius must sprinkle', 13, 13, 13, 1, 1, 1, 1]"
"['george should sprinkle the cakes that neville can sprinkle', 'george should sprinkle the cakes that neville can sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['she should sprinkle many souffles which lupin must sprinkle', 'she should sprinkle many souffles which lupin must sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['harry can sprinkle many baklava that hermione must make', 'harry can sprinkle many baklava that hermione must make', 9, 9, 9, 1, 1, 1, 1]"
"['lupin may arrange a cake which petunia should prepare', 'lupin may arrange a cake which petunia should prepare', 9, 9, 9, 1, 1, 1, 1]"
"['harry should arrange the doughnuts that sirius must create', 'harry should arrange the doughnuts that sirius must create', 9, 9, 9, 1, 1, 1, 1]"
"['a wizard can prepare a pancake that voldemort should hide since voldemort should hide the croissants', 'a wizard can prepare a pancake that voldemort should hide since voldemort should hide the croissants', 16, 16, 16, 1, 1, 1, 1]"
"['the student should assemble a doughnut that albus should assemble since james should arrange the cookie', 'the student should assemble a doughnut that albus should assemble since james should arrange the cookie', 16, 16, 16, 1, 1, 1, 1]"
"['a professor can create many cakes that dobby should eat', 'a professor can create many cakes that dobby should eat', 10, 10, 10, 1, 1, 1, 1]"
"['ron should create a pancake', 'ron should create a pancake', 5, 5, 5, 1, 1, 1, 1]"
"['snape must create the croissant', 'snape must create the croissant', 5, 5, 5, 1, 1, 1, 1]"
"['lily should prepare the cookies', 'lily should prepare the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['petunia should prepare a croissant', 'petunia should prepare a croissant', 5, 5, 5, 1, 1, 1, 1]"
"['he should make the chocolate', 'he should make the chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['lily should make the souffles', 'lily should make the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['harry may make a eclaire', 'harry may make a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['he should arrange a strudel', 'he should arrange a strudel', 5, 5, 5, 1, 1, 1, 1]"
"['albus may assemble many cookies', 'albus may assemble many cookies', 5, 5, 5, 1, 1, 1, 1]"
"['ginny should gobble many baklava', 'ginny should gobble many baklava', 5, 5, 5, 1, 1, 1, 1]"
"['ron may eat a eclaire that a professor may prepare since lupin must assemble the croissant', 'ron may eat a eclaire that a professor may prepare since lupin must assemble the croissant', 16, 16, 16, 1, 1, 1, 1]"
"['james must create the doughnuts that the professor can prepare since voldemort should chew the cakes', 'james must create the doughnuts that the professor can prepare since voldemort should chew the cakes', 16, 16, 16, 1, 1, 1, 1]"
"['he may assemble the cookies which voldemort must hide', 'he may assemble the cookies which voldemort must hide', 9, 9, 9, 1, 1, 1, 1]"
"['albus can make the doughnuts which hermione should sprinkle', 'albus can make the doughnuts which hermione should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['he should gobble the chocolates that fred should arrange', 'he should gobble the chocolates that fred should arrange', 9, 9, 9, 1, 1, 1, 1]"
"['fred should make the cookie that she can assemble', 'fred should make the cookie that she can assemble', 9, 9, 9, 1, 1, 1, 1]"
"['draco can arrange the pancake which voldemort can arrange', 'draco can arrange the pancake which voldemort can arrange', 9, 9, 9, 1, 1, 1, 1]"
"['since draco may chew a baklava the wizard should swim', 'since draco may chew a baklava the wizard should swim', 10, 10, 10, 1, 1, 1, 1]"
"['ginny may eat the strudels because draco should sprinkle a pancake which george should hide', 'ginny may eat the strudels because draco should sprinkle a pancake which george should hide', 15, 15, 15, 1, 1, 1, 1]"
"['draco should make a doughnut which mcgonagall should make because hermione must prepare the chocolate', 'draco should make a doughnut which mcgonagall should make because hermione must prepare the chocolate', 15, 15, 15, 1, 1, 1, 1]"
"['a student should jump since vernon must sprinkle a strudel that the student must chew', 'a student should jump since vernon must sprinkle a strudel that the student must chew', 15, 15, 15, 1, 1, 1, 1]"
"['lily can assemble a cookie', 'lily can assemble a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall may chew many souffles', 'mcgonagall may chew many souffles', 5, 5, 5, 1, 1, 1, 1]"
"['albus may create the baklava', 'albus may create the baklava', 5, 5, 5, 1, 1, 1, 1]"
"['lupin should arrange a cookie', 'lupin should arrange a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall must create the croissant since hagrid may make a cookie', 'mcgonagall must create the croissant since hagrid may make a cookie', 11, 11, 11, 1, 1, 1, 1]"
"['the wizard should make the souffles', 'the wizard should make the souffles', 6, 6, 6, 1, 1, 1, 1]"
"['ron should gobble the pancakes', 'ron should gobble the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['sirius must eat the croissants', 'sirius must eat the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['albus must gobble the pancakes', 'albus must gobble the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid may hide the croissants', 'hagrid may hide the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['because the professor may arrange many baklava which hagrid can gobble a student should hide many pancakes that a professor can hide', 'because the professor may arrange many baklava which hagrid can gobble a student can hide many pancakes that a professor should hide', 22, 22, 22, 0, 1, 1, 1]"
"['since neville can eat the doughnuts which the student may sprinkle because voldemort can sprinkle the cakes harry must hide the cakes', 'because the can sprinkle the cakes which the professor may eat since mcgonagall can sprinkle the doughnuts harry must sprinkle the cakes', 22, 22, 22, 0, 0, 'N/A', 'N/A']"
"['a wizard may assemble the pancakes because hermione must create many chocolates that lily should eat since snape should gobble the eclaire', 'a wizard may assemble the pancakes because hermione must create many chocolates that lily should eat since snape should gobble the eclaire', 22, 22, 22, 1, 1, 1, 1]"
"['the witch must hide the croissants', 'the witch must hide the croissants', 6, 6, 6, 1, 1, 1, 1]"
"['a professor must assemble the cookies', 'a professor must assemble the cookies', 6, 6, 6, 1, 1, 1, 1]"
"['the student can gobble the baklava', 'the student can gobble the baklava', 6, 6, 6, 1, 1, 1, 1]"
"['james may swim', 'james may swim', 3, 3, 3, 1, 1, 1, 1]"
"['mcgonagall can party', 'mcgonagall can party', 3, 3, 3, 1, 1, 1, 1]"
"['neville should giggle', 'neville should giggle', 3, 3, 3, 1, 1, 1, 1]"
"['mcgonagall can smile', 'mcgonagall can smile', 3, 3, 3, 1, 1, 1, 1]"
"['she should party', 'she should party', 3, 3, 3, 1, 1, 1, 1]"
"['because neville must hide the eclaires vernon may chew a strudel', 'because neville must hide the eclaires vernon may chew a strudel', 11, 11, 11, 1, 1, 1, 1]"
"['the professor may hide a strudel that the student should sprinkle', 'the professor may hide a strudel that the student should sprinkle', 11, 11, 11, 1, 1, 1, 1]"
"['george should prepare the croissant that the wizard must create because lily must prepare many souffles which a student should create', 'george should prepare the croissant that lily must create because the wizard must prepare many souffles which a wizard should create', 21, 21, 21, 0, 1, 0, 1]"
"['the professor should eat the chocolates', 'the professor should eat the chocolates', 6, 6, 6, 1, 1, 1, 1]"
"['since neville should gobble a cookie voldemort can walk', 'since neville should gobble a cookie voldemort can walk', 9, 9, 9, 1, 1, 1, 1]"
"['albus should run because george should prepare the strudels', 'albus should run because george should prepare the strudels', 9, 9, 9, 1, 1, 1, 1]"
"['because george may walk ginny must eat a pancake', 'because george may walk ginny must eat a pancake', 9, 9, 9, 1, 1, 1, 1]"
"['hermione can gobble many souffles that albus must assemble', 'hermione can gobble many souffles that albus must assemble', 9, 9, 9, 1, 1, 1, 1]"
"['lily must arrange the eclaires which draco should gobble', 'lily must arrange the eclaires which draco should gobble', 9, 9, 9, 1, 1, 1, 1]"
"['since draco must assemble a chocolate a professor should create the croissants because ginny must prepare the cakes which a professor can create', 'since draco must assemble a pancake a professor should create the croissants because ginny must prepare the cake which a professor can create', 23, 23, 23, 0, 1, 1, 1]"
"['since she must eat the baklava which voldemort should arrange because dobby must make the cake the student must hide the doughnut', 'since she must eat the baklava which dobby should arrange because voldemort must make the doughnut since the student must hide the cake', 22, 22, 23, 0, 1, 0, 0]"
"['because ron should arrange a baklava hermione must prepare the baklava', 'because ron should arrange a baklava hermione must prepare the baklava', 11, 11, 11, 1, 1, 1, 1]"
"['hagrid should chew many chocolates that the witch may eat', 'hagrid should chew many chocolates that the witch may eat', 10, 10, 10, 1, 1, 1, 1]"
"['neville should make the strudel which a witch should make', 'neville should make the strudel which a witch should make', 10, 10, 10, 1, 1, 1, 1]"
"['mcgonagall must chew the chocolates that a witch should create', 'mcgonagall must chew the chocolates that a witch should create', 10, 10, 10, 1, 1, 1, 1]"
"['petunia can hide a eclaire', 'petunia can hide a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['dobby may create a croissant', 'dobby may create a croissant', 5, 5, 5, 1, 1, 1, 1]"
"['draco must make the eclaires', 'draco must make the eclaires', 5, 5, 5, 1, 1, 1, 1]"
"['albus must eat a souffle', 'albus must eat a souffle', 5, 5, 5, 1, 1, 1, 1]"
"['petunia must eat the baklava', 'petunia must eat the baklava', 5, 5, 5, 1, 1, 1, 1]"
"['sirius should smile since hermione should hide the eclaires that ginny should create', 'sirius should smile since hermione should hide the eclaires that ginny should create', 13, 13, 13, 1, 1, 1, 1]"
"['sirius should wiggle', 'sirius should wiggle', 3, 3, 3, 1, 1, 1, 1]"
"['george can laugh', 'george can laugh', 3, 3, 3, 1, 1, 1, 1]"
"['hagrid should swim', 'hagrid should swim', 3, 3, 3, 1, 1, 1, 1]"
"['lupin may run', 'lupin may run', 3, 3, 3, 1, 1, 1, 1]"
"['sirius must swim', 'sirius must swim', 3, 3, 3, 1, 1, 1, 1]"
"['because he can prepare a baklava which a professor may hide neville may prepare the doughnut', 'because he can prepare a baklava which a professor may hide neville may prepare the doughnut', 16, 16, 16, 1, 1, 1, 1]"
"['a professor can sprinkle a pancake since snape can chew a cookie that petunia may hide', 'a professor can sprinkle a pancake since petunia can chew a cookie that snape may hide', 16, 16, 16, 0, 1, 1, 1]"
"['because fred should hide the pancake petunia should prepare a croissant which a wizard can make', 'because fred should hide the pancake petunia should prepare a croissant which a wizard can make', 16, 16, 16, 1, 1, 1, 1]"
"['since a wizard should sprinkle a cookie which sirius can prepare ginny must eat the doughnuts', 'since a wizard should sprinkle a cookie which sirius can prepare ginny must eat the doughnuts', 16, 16, 16, 1, 1, 1, 1]"
"['because a wizard may gobble the strudels that hermione should assemble harry may hide the cakes', 'because a wizard may gobble the strudels that hermione should assemble harry may hide the cakes', 16, 16, 16, 1, 1, 1, 1]"
"['the wizard must hide the pancake', 'the wizard must hide the pancake', 6, 6, 6, 1, 1, 1, 1]"
"['a professor may create many eclaires', 'a professor may create many eclaires', 6, 6, 6, 1, 1, 1, 1]"
"['james must make the strudels which lupin must sprinkle', 'james must make the strudels which lupin must sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['since draco must walk dobby should make the strudels', 'since draco must walk dobby should make the strudels', 9, 9, 9, 1, 1, 1, 1]"
"['since mcgonagall must hide the cookie voldemort must walk', 'since mcgonagall must hide the cookie voldemort must walk', 9, 9, 9, 1, 1, 1, 1]"
"['voldemort should chew a doughnut that hagrid should create', 'voldemort should chew a doughnut that hagrid should create', 9, 9, 9, 1, 1, 1, 1]"
"['hermione must gobble a pancake which albus should sprinkle', 'hermione must gobble a pancake which albus should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall should prepare the croissant', 'mcgonagall should prepare the croissant', 5, 5, 5, 1, 1, 1, 1]"
"['he must make the chocolates', 'he must make the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['hermione may gobble the croissants which vernon should chew because the professor can create the croissants', 'hermione may gobble the croissants which vernon should chew because the professor can create the croissants', 16, 16, 16, 1, 1, 1, 1]"
"['ron may arrange the pancakes that hermione can create because sirius should create the baklava', 'ron may arrange the pancakes that hermione can create because sirius should create the baklava', 15, 15, 15, 1, 1, 1, 1]"
"['james should make the doughnuts that ginny can eat since vernon may arrange the croissants', 'james should make the doughnuts that ginny can eat since vernon may arrange the croissants', 15, 15, 15, 1, 1, 1, 1]"
"['since she may create the cookie that hagrid should chew she may make a cake', 'since she may create the cookie that hagrid should chew she may make a cake', 15, 15, 15, 1, 1, 1, 1]"
"['albus can assemble the chocolates', 'albus can assemble the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall can eat a souffle', 'mcgonagall can eat a souffle', 5, 5, 5, 1, 1, 1, 1]"
"['mcgonagall should chew the doughnut', 'mcgonagall should chew the doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['fred may arrange a cake', 'fred may arrange a cake', 5, 5, 5, 1, 1, 1, 1]"
"['a wizard must laugh', 'a wizard must laugh', 4, 4, 4, 1, 1, 1, 1]"
"['the professor should laugh', 'the professor should laugh', 4, 4, 4, 1, 1, 1, 1]"
"['because snape may arrange the chocolates which fred can eat lupin must sprinkle the baklava that petunia should make', 'because snape may arrange the chocolates which fred can eat petunia must sprinkle the baklava that lupin should make', 19, 19, 19, 0, 1, 1, 1]"
"['because george must sprinkle the eclaires a professor must chew the doughnut that a wizard should assemble', 'because george must sprinkle the eclaires a professor must chew the doughnut that a wizard should assemble', 17, 17, 17, 1, 1, 1, 1]"
"['petunia should chew the chocolates', 'petunia should chew the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['vernon can assemble many doughnuts', 'vernon can assemble many doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['vernon should sprinkle many pancakes', 'vernon should sprinkle many pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['dobby must make the pancakes', 'dobby must make the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['since harry should arrange the baklava the professor may prepare the strudels', 'since harry should arrange the baklava the professor may prepare the strudels', 12, 12, 12, 1, 1, 1, 1]"
"['since the wizard should eat the strudel hagrid should prepare the croissants', 'since the wizard should eat the strudel hagrid should prepare the croissants', 12, 12, 12, 1, 1, 1, 1]"
"['he can run', 'he can run', 3, 3, 3, 1, 1, 1, 1]"
"['sirius should run', 'sirius should run', 3, 3, 3, 1, 1, 1, 1]"
"['snape must walk', 'snape must walk', 3, 3, 3, 1, 1, 1, 1]"
"['harry must smile', 'harry must smile', 3, 3, 3, 1, 1, 1, 1]"
"['hermione can sprinkle a chocolate', 'hermione can sprinkle a chocolate', 5, 5, 5, 1, 1, 1, 1]"
"['she should arrange the doughnut', 'she should arrange the doughnut', 5, 5, 5, 1, 1, 1, 1]"
"['she must arrange the souffle', 'she must arrange the souffle', 5, 5, 5, 1, 1, 1, 1]"
"['fred must assemble the chocolates', 'fred must assemble the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['ginny must hide the croissants', 'ginny must hide the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['since dobby should create the croissants that hermione should eat draco may run because the professor can make the baklava', 'since dobby should create the croissants that draco should eat hermione may run because the professor can make the baklava', 20, 20, 20, 0, 1, 1, 1]"
"['since the student must arrange the eclaires which petunia must arrange a professor must assemble the croissants', 'since the student must arrange the eclaires which a professor must arrange petunia must assemble the croissants', 17, 17, 17, 0, 1, 0, 1]"
"['she should eat the strudel because a professor should gobble a pancake that the professor can sprinkle', 'she should eat the strudel because a professor should gobble the pancake that a professor can sprinkle', 17, 17, 17, 0, 1, 1, 1]"
"['because mcgonagall can create the cookie since lily should gobble the pancake mcgonagall should create a baklava', 'because mcgonagall can create the souffle since lily should chew the cookies which mcgonagall should create', 17, 17, 16, 0, 1, 0, 0]"
"['because a student can prepare a chocolate james should prepare a eclaire that hagrid may arrange', 'because a student can prepare a chocolate james should prepare a eclaire that hagrid may arrange', 16, 16, 16, 1, 1, 1, 1]"
"['voldemort must create a strudel', 'voldemort must create a strudel', 5, 5, 5, 1, 1, 1, 1]"
"['hagrid must make the cake', 'hagrid must make the cake', 5, 5, 5, 1, 1, 1, 1]"
"['she can eat the souffles', 'she can eat the souffles', 5, 5, 5, 1, 1, 1, 1]"
"['neville can create the croissants', 'neville can create the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['she may eat a cookie', 'she may eat a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['lupin can create many souffles', 'lupin can create many souffles', 5, 5, 5, 1, 1, 1, 1]"
"['george must arrange the doughnuts', 'george must arrange the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['because hagrid may create the doughnuts a student may make the doughnuts', 'because hagrid may create the doughnuts a student may make the doughnuts', 12, 12, 12, 1, 1, 1, 1]"
"['she should sprinkle a cake since hermione must sprinkle a souffle which ron may hide', 'she should sprinkle a cake since hermione must sprinkle a souffle which ron may hide', 15, 15, 15, 1, 1, 1, 1]"
"['since a professor must hide a pancake which lupin may chew the professor must smile', 'since a professor must hide a pancake which lupin may chew the professor must smile', 15, 15, 15, 1, 1, 1, 1]"
"['since vernon may sprinkle a chocolate hagrid may sprinkle the chocolates that james must assemble', 'since vernon may sprinkle a chocolate hagrid may sprinkle the chocolates that james must assemble', 15, 15, 15, 1, 1, 1, 1]"
"['draco can assemble the pancakes', 'draco can assemble the pancakes', 5, 5, 5, 1, 1, 1, 1]"
"['he can create the pancake', 'he can create the pancake', 5, 5, 5, 1, 1, 1, 1]"
"['james may hide the cookies', 'james may hide the cookies', 5, 5, 5, 1, 1, 1, 1]"
"['dobby should eat a strudel', 'dobby should eat a strudel', 5, 5, 5, 1, 1, 1, 1]"
"['ginny must prepare the chocolates', 'ginny must prepare the chocolates', 5, 5, 5, 1, 1, 1, 1]"
"['the professor can wiggle', 'the professor can wiggle', 4, 4, 4, 1, 1, 1, 1]"
"['hermione may assemble the doughnuts', 'hermione may assemble the doughnuts', 5, 5, 5, 1, 1, 1, 1]"
"['sirius can chew the croissants', 'sirius can chew the croissants', 5, 5, 5, 1, 1, 1, 1]"
"['petunia may sprinkle a eclaire', 'petunia may sprinkle a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['he can assemble a cookie', 'he can assemble a cookie', 5, 5, 5, 1, 1, 1, 1]"
"['ron should prepare a eclaire', 'ron should prepare a eclaire', 5, 5, 5, 1, 1, 1, 1]"
"['she can sprinkle the croissant that he can gobble', 'she can sprinkle the croissant that he can gobble', 9, 9, 9, 1, 1, 1, 1]"
"['sirius must prepare the cakes which dobby should sprinkle', 'sirius must prepare the cakes which dobby should sprinkle', 9, 9, 9, 1, 1, 1, 1]"
"['sirius should eat a strudel that george may hide', 'sirius should eat a strudel that george may hide', 9, 9, 9, 1, 1, 1, 1]"
"['mcgonagall can create the cakes which snape can create', 'mcgonagall can create the cakes which snape can create', 9, 9, 9, 1, 1, 1, 1]"
"['the witch must chew the croissant which neville must assemble', 'the witch must chew the croissant which neville must assemble', 10, 10, 10, 1, 1, 1, 1]"
"['the student can party', 'the student can party', 4, 4, 4, 1, 1, 1, 1]"
"['a wizard must make a baklava', 'a wizard must make a baklava', 6, 6, 6, 1, 1, 1, 1]"
"['the student must make the baklava which a witch must create', 'the student must make the baklava which a witch must create', 11, 11, 11, 1, 1, 1, 1]"
"['because george can hide the strudel harry must prepare the cookie', 'because george can hide the strudel harry must prepare the cookie', 11, 11, 11, 1, 1, 1, 1]"
"['she should create the strudel since vernon must make the pancake', 'she should create the strudel since vernon must make the pancake', 11, 11, 11, 1, 1, 1, 1]"
"['harry should chew a doughnut that the wizard must sprinkle because ginny should smile', 'harry should chew a doughnut that the wizard must sprinkle because ginny should smile', 14, 14, 14, 1, 1, 1, 1]"
"['ginny must sprinkle the eclaires that fred must make since a witch must giggle', 'ginny must sprinkle the eclaires that fred must make since a witch must giggle', 14, 14, 14, 1, 1, 1, 1]"
"['because the wizard may prepare the doughnuts which ron must make mcgonagall may swim', 'because the wizard may prepare the doughnuts which ron must make mcgonagall may swim', 14, 14, 14, 1, 1, 1, 1]"
"['a student must hide a strudel which fred can assemble because fred may run', 'a student must hide a strudel which fred can assemble because fred may run', 14, 14, 14, 1, 1, 1, 1]"
"['hermione should hide a cake that mcgonagall must hide', 'hermione should hide a cake that mcgonagall must hide', 9, 9, 9, 1, 1, 1, 1]"
"['he can make the croissants which neville may make', 'he can make the croissants which neville may make', 9, 9, 9, 1, 1, 1, 1]"
"['dobby can gobble a pancake that snape must create', 'dobby can gobble a pancake that snape must create', 9, 9, 9, 1, 1, 1, 1]"
"['albus should run because harry must assemble the croissants', 'albus should run because harry must assemble the croissants', 9, 9, 9, 1, 1, 1, 1]"
"['lily should eat the pancakes which draco may make', 'lily should eat the pancakes which draco may make', 9, 9, 9, 1, 1, 1, 1]"
"['since lily must assemble a baklava he should gobble the cakes which he must make', 'since lily must assemble a baklava he should gobble the cakes which he must make', 15, 15, 15, 1, 1, 1, 1]"
"['because sirius should eat a doughnut that james should eat sirius must sprinkle a cake', 'because sirius should eat a doughnut that james should eat sirius must sprinkle a cake', 15, 15, 15, 1, 1, 1, 1]"
"['since snape may jump because george must sprinkle many baklava neville must gobble the doughnuts', 'because snape may jump since george must sprinkle many baklava neville must gobble the doughnuts', 15, 15, 15, 0, 1, 1, 1]"
"['since she can eat a eclaire hagrid must hide a croissant which lily can chew', 'since she can eat a eclaire hagrid must hide a croissant which lily can chew', 15, 15, 15, 1, 1, 1, 1]"
"['a witch should assemble many cakes', 'a witch should assemble many cakes', 6, 6, 6, 1, 1, 1, 1]"
"['since he must prepare the eclaires he must hide the croissant which ginny should gobble because george can sprinkle the pancake', 'since he must prepare the croissant he must hide the eclaires which ginny should gobble because snape can sprinkle the pancake', 21, 21, 21, 0, 1, 1, 1]"
"['since ginny must prepare a strudel snape can laugh since hagrid should prepare a cookie which the witch must gobble', 'since ginny must prepare a strudel since hagrid can laugh snape should prepare a cookie which the witch must gobble', 20, 20, 20, 0, 1, 0, 0]"
"['a professor may eat a cake since dobby should assemble a pancake because the student should assemble a strudel that lupin should create', 'a professor may eat a cake since fred should assemble a pancake because a student should assemble the strudel that a witch should create', 23, 23, 24, 0, 1, 0, 0]"
"['because lupin must arrange a souffle that neville may arrange harry can jump because james should arrange many cakes that sirius can eat', 'because lupin must arrange a souffle that harry can arrange because james may jump harry can arrange many cakes that harry should eat', 23, 23, 23, 0, 1, 0, 0]"
"['a witch may arrange the eclaires that voldemort should prepare', 'a witch may arrange the eclaires that voldemort should prepare', 10, 10, 10, 1, 1, 1, 1]"
"['james should hide the chocolates that ginny should eat', 'james should hide the chocolates that ginny should eat', 9, 9, 9, 1, 1, 1, 1]"
"['george must arrange the pancake which she can eat', 'george must arrange the pancake which she can eat', 9, 9, 9, 1, 1, 1, 1]"
"['ron may make the baklava which she must arrange', 'ron may make the baklava which she must arrange', 9, 9, 9, 1, 1, 1, 1]"
"['snape can walk since she must sprinkle a strudel that he should arrange because hagrid must hide a cookie', 'snape can walk because she must sprinkle a strudel that hagrid should arrange since he must hide a cookie', 19, 19, 19, 0, 1, 0, 1]"
"['since snape must make the chocolates that draco must chew she can hide many baklava that hermione can hide', 'since snape must make the chocolates that draco must chew she can hide many baklava that hermione can hide', 19, 19, 19, 1, 1, 1, 1]"
"['she may assemble the croissants which the professor should create since the professor can assemble a cake', 'she may assemble the croissants which the professor should create since the professor can assemble a cake', 17, 17, 17, 1, 1, 1, 1]"
"['lupin must sprinkle the cakes because a student may arrange many eclaires', 'lupin must sprinkle the cakes because a student may arrange many eclaires', 12, 12, 12, 1, 1, 1, 1]"
"['lupin should eat a pancake which a professor may hide', 'lupin should eat a pancake which a professor may hide', 10, 10, 10, 1, 1, 1, 1]"
"['a student should chew a croissant since he can party since snape should gobble the cakes', 'a student should chew a croissant since he can party since snape should gobble the cakes', 16, 16, 16, 1, 1, 1, 1]"
"['harry can eat the doughnut that a wizard must gobble because albus may arrange a cake', 'harry can eat the doughnut that a wizard must gobble because albus may arrange a cake', 16, 16, 16, 1, 1, 1, 1]"
"['lily should make the pancake since a professor should chew many strudels that vernon may assemble', 'lily should make the pancake since a professor should chew many strudels that vernon may assemble', 16, 16, 16, 1, 1, 1, 1]"
"['she may eat the chocolates since the professor should chew a croissant', 'she may eat the chocolates since the professor should chew a croissant', 12, 12, 12, 1, 1, 1, 1]"
